1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004247992652714193, -0.012456678161745055, -2.1599640705277614)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.004248956003727703, -0.012470923492317574, -2.1599679577485325)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042585595834518, -0.012452730692652934, -2.1599618011604726)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.0042555957007337055, -0.01246681604487472, -2.15996659256118)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004225401901555004, -0.012461058393525706, -2.1599804969317224)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004212828362008687, -0.01244886256227179, -2.159987679854068)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004213366672021182, -0.012457048786830922, -2.1599877210444562)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004222283700705692, -0.012489653631148206, -2.159992499733435)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004223945131554602, -0.012503921278125746, -2.159979467723521)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.004229123038142631, -0.012500402499277918, -2.1599709345180047)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.00424457116789357, -0.012509299456939363, -2.1599604365492655)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.0042228934076356485, -0.012518170442040582, -2.1599609180921346)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004229037820130118, -0.012518095611884926, -2.159952888460176)
1.0	(0.004251958431864082, -0.012533679006439351, -2.1599329760561736)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
1.0	(0.004240239210817954, -0.01254367449411222, -2.159926672669541)
